# dtype: synthetic 
# grid shape: (200,200) 
# x y z tf 

 -50000.00   -8793.97    -100.00     -47.38 
 -50000.00   -8291.46    -100.00     -46.81 
 -50000.00   -7788.94    -100.00     -47.31 
 -50000.00   -7286.43    -100.00     -47.48 
 -50000.00   -6783.92    -100.00     -49.41 
 -50000.00   -6281.41    -100.00     -46.80 
 -50000.00   -5778.89    -100.00     -47.41 
 -50000.00   -5276.38    -100.00     -44.90 
 -50000.00   -4773.87    -100.00     -44.71 
 -50000.00   -4271.36    -100.00     -47.19 
 -50000.00   -3768.84    -100.00     -48.56 
 -50000.00   -3266.33    -100.00     -49.19 
 -50000.00   -2763.82    -100.00     -46.55 
 -50000.00   -2261.31    -100.00     -47.38 
 -50000.00   -1758.79    -100.00     -48.40 
 -50000.00   -1256.28    -100.00     -47.43 
 -50000.00    -753.77    -100.00     -49.05 
 -50000.00    -251.26    -100.00     -45.77 
 -50000.00     251.26    -100.00     -48.58 
 -50000.00     753.77    -100.00     -44.43 
 -50000.00    1256.28    -100.00     -46.44 
 -50000.00    1758.79    -100.00     -45.96 
 -50000.00    2261.31    -100.00     -50.11 
 -50000.00    2763.82    -100.00     -46.97 
 -50000.00    3266.33    -100.00     -45.54 
 -50000.00    3768.84    -100.00     -49.71 
 -50000.00    4271.36    -100.00     -48.00 
 -50000.00    4773.87    -100.00     -47.24 
 -50000.00    5276.38    -100.00     -50.70 
 -50000.00    5778.89    -100.00     -46.52 
 -50000.00    6281.41    -100.00     -45.19 
 -50000.00    6783.92    -100.00     -49.39 
 -50000.00    7286.43    -100.00     -46.39 
 -50000.00    7788.94    -100.00     -50.48 
 -50000.00    8291.46    -100.00     -47.32 
 -50000.00    8793.97    -100.00     -51.21 
 -50000.00    9296.48    -100.00     -44.43 
 -50000.00    9798.99    -100.00     -46.18 
 -50000.00   10301.51    -100.00     -47.24 
 -50000.00   10804.02    -100.00     -49.08 
 -50000.00   11306.53    -100.00     -44.01 
 -50000.00   11809.05    -100.00     -42.29 
 -50000.00   12311.56    -100.00     -51.73 
 -50000.00   12814.07    -100.00     -44.08 
 -50000.00   13316.58    -100.00     -43.10 
 -50000.00   13819.10    -100.00     -46.28 
 -50000.00   14321.61    -100.00     -50.07 
 -50000.00   14824.12    -100.00     -44.97 
 -50000.00   15326.63    -100.00     -47.54 
 -50000.00   15829.15    -100.00     -48.58 
 -50000.00   16331.66    -100.00     -50.12 
 -50000.00   16834.17    -100.00     -45.71 
 -50000.00   17336.68    -100.00     -45.11 
 -50000.00   17839.20    -100.00     -48.61 
 -50000.00   18341.71    -100.00     -45.77 
 -50000.00   18844.22    -100.00     -49.88 
 -50000.00   19346.73    -100.00     -45.07 
 -50000.00   19849.25    -100.00     -46.93 
 -50000.00   20351.76    -100.00     -47.51 
 -50000.00   20854.27    -100.00     -47.29 
 -50000.00   21356.78    -100.00     -44.89 
 -50000.00   21859.30    -100.00     -45.19 
 -50000.00   22361.81    -100.00     -45.73 
 -50000.00   22864.32    -100.00     -46.70 
 -50000.00   23366.83    -100.00     -46.84 
 -50000.00   23869.35    -100.00     -45.51 
 -50000.00   24371.86    -100.00     -46.46 
 -50000.00   24874.37    -100.00     -45.35 
 -50000.00   25376.88    -100.00     -47.80 
 -50000.00   25879.40    -100.00     -53.05 
 -50000.00   26381.91    -100.00     -44.47 
 -50000.00   26884.42    -100.00     -41.64 
 -50000.00   27386.93    -100.00     -45.95 
 -50000.00   27889.45    -100.00     -47.29 
 -50000.00   28391.96    -100.00     -47.38 
 -50000.00   28894.47    -100.00     -47.34 
 -50000.00   29396.98    -100.00     -47.00 
 -50000.00   29899.50    -100.00     -49.82 
 -50000.00   30402.01    -100.00     -48.33 
 -50000.00   30904.52    -100.00     -49.52 
 -50000.00   31407.04    -100.00     -46.44 
 -50000.00   31909.55    -100.00     -47.80 
 -50000.00   32412.06    -100.00     -45.84 
 -50000.00   32914.57    -100.00     -47.50 
 -50000.00   33417.09    -100.00     -44.64 
 -50000.00   33919.60    -100.00     -46.55 
 -50000.00   34422.11    -100.00     -41.67 
 -50000.00   34924.62    -100.00     -51.77 
 -50000.00   35427.14    -100.00     -48.69 
 -50000.00   35929.65    -100.00     -44.87 
 -50000.00   36432.16    -100.00     -40.85 
 -50000.00   36934.67    -100.00     -47.72 
 -50000.00   37437.19    -100.00     -47.00 
 -50000.00   37939.70    -100.00     -47.67 
 -50000.00   38442.21    -100.00     -43.83 
 -50000.00   38944.72    -100.00     -47.83 
 -50000.00   39447.24    -100.00     -45.45 
 -50000.00   39949.75    -100.00     -47.92 
 -50000.00   40452.26    -100.00     -50.28 
 -50000.00   40954.77    -100.00     -46.37 
 -50000.00   41457.29    -100.00     -45.91 
 -50000.00   41959.80    -100.00     -43.96 
 -50000.00   42462.31    -100.00     -47.43 
 -50000.00   42964.82    -100.00     -48.69 
 -50000.00   43467.34    -100.00     -45.78 
 -50000.00   43969.85    -100.00     -46.58 
 -50000.00   44472.36    -100.00     -46.49 
 -50000.00   44974.87    -100.00     -47.37 
 -50000.00   45477.39    -100.00     -44.33 
 -50000.00   45979.90    -100.00     -46.28 
 -50000.00   46482.41    -100.00     -42.50 
 -50000.00   46984.92    -100.00     -44.46 
 -50000.00   47487.44    -100.00     -45.58 
 -50000.00   47989.95    -100.00     -51.24 
 -50000.00   48492.46    -100.00     -45.73 
 -50000.00   48994.97    -100.00     -46.19 
 -50000.00   49497.49    -100.00     -45.23 
 -50000.00   50000.00    -100.00     -44.66 
 -49497.49  -50000.00    -100.00     -49.92 
 -49497.49  -49497.49    -100.00     -46.87 
 -49497.49  -48994.97    -100.00     -50.27 
 -49497.49  -48492.46    -100.00     -44.03 
 -49497.49  -47989.95    -100.00     -52.13 
 -49497.49  -47487.44    -100.00     -53.16 
 -49497.49  -46984.92    -100.00     -52.87 
 -49497.49  -46482.41    -100.00     -50.97 
 -49497.49  -45979.90    -100.00     -51.51 
 -49497.49  -45477.39    -100.00     -43.89 
 -49497.49  -44974.87    -100.00     -49.51 
 -49497.49  -44472.36    -100.00     -52.01 
 -49497.49  -43969.85    -100.00     -45.92 
 -49497.49  -43467.34    -100.00     -50.11 
 -49497.49  -42964.82    -100.00     -51.70 
 -49497.49  -42462.31    -100.00     -46.47 
 -49497.49  -41959.80    -100.00     -47.09 
 -49497.49  -41457.29    -100.00     -49.69 
 -49497.49  -40954.77    -100.00     -45.13 
 -49497.49  -40452.26    -100.00     -48.28 
 -49497.49  -39949.75    -100.00     -44.60 
 -49497.49  -39447.24    -100.00     -47.35 
 -49497.49  -38944.72    -100.00     -44.74 
 -49497.49  -38442.21    -100.00     -48.32 
 -49497.49  -37939.70    -100.00     -51.60 
 -49497.49  -37437.19    -100.00     -42.53 
 -49497.49  -36934.67    -100.00     -49.93 
 -49497.49  -36432.16    -100.00     -49.07 
 -49497.49  -35929.65    -100.00     -50.31 
 -49497.49  -35427.14    -100.00     -49.09 
 -49497.49  -34924.62    -100.00     -47.98 
 -49497.49  -34422.11    -100.00     -48.08 
 -49497.49  -33919.60    -100.00     -46.95 
 -49497.49  -33417.09    -100.00     -44.15 
 -49497.49  -32914.57    -100.00     -48.88 
 -49497.49  -32412.06    -100.00     -51.63 
 -49497.49  -31909.55    -100.00     -51.50 
 -49497.49  -31407.04    -100.00     -50.22 
 -49497.49  -30904.52    -100.00     -52.71 
 -49497.49  -30402.01    -100.00     -46.54 
 -49497.49  -29899.50    -100.00     -49.80 
 -49497.49  -29396.98    -100.00     -49.34 
 -49497.49  -28894.47    -100.00     -48.57 
 -49497.49  -28391.96    -100.00     -52.01 
 -49497.49  -27889.45    -100.00     -50.68 
 -49497.49  -27386.93    -100.00     -46.88 
 -49497.49  -26884.42    -100.00     -47.01 
 -49497.49  -26381.91    -100.00     -49.63 
 -49497.49  -25879.40    -100.00     -44.05 
 -49497.49  -25376.88    -100.00     -51.75 
 -49497.49  -24874.37    -100.00     -49.36 
 -49497.49  -24371.86    -100.00     -49.07 
 -49497.49  -23869.35    -100.00     -55.39 
 -49497.49  -23366.83    -100.00     -43.69 
 -49497.49  -22864.32    -100.00     -47.56 
 -49497.49  -22361.81    -100.00     -51.04 
 -49497.49  -21859.30    -100.00     -43.38 
 -49497.49  -21356.78    -100.00     -46.98 
 -49497.49  -20854.27    -100.00     -47.36 
 -49497.49  -20351.76    -100.00     -49.90 
 -49497.49  -19849.25    -100.00     -48.13 
 -49497.49  -19346.73    -100.00     -52.14 
 -49497.49  -18844.22    -100.00     -46.39 
 -49497.49  -18341.71    -100.00     -49.27 
 -49497.49  -17839.20    -100.00     -47.99 
 -49497.49  -17336.68    -100.00     -45.34 
 -49497.49  -16834.17    -100.00     -47.58 
 -49497.49  -16331.66    -100.00     -47.62 
 -49497.49  -15829.15    -100.00     -47.57 
 -49497.49  -15326.63    -100.00     -50.04 
 -49497.49  -14824.12    -100.00     -46.15 
 -49497.49  -14321.61    -100.00     -44.38 
 -49497.49  -13819.10    -100.00     -46.30 
 -49497.49  -13316.58    -100.00     -45.97 
 -49497.49  -12814.07    -100.00     -50.30 
 -49497.49  -12311.56    -100.00     -50.26 
 -49497.49  -11809.05    -100.00     -51.65 
 -49497.49  -11306.53    -100.00     -45.03 
 -49497.49  -10804.02    -100.00     -48.68 
 -49497.49  -10301.51    -100.00     -44.57 
 -49497.49   -9798.99    -100.00     -49.94 
 -49497.49   -9296.48    -100.00     -49.07 
 -49497.49   -8793.97    -100.00     -47.73 
 -49497.49   -8291.46    -100.00     -45.67 
 -49497.49   -7788.94    -100.00     -47.77 
 -49497.49   -7286.43    -100.00     -47.38 
 -49497.49   -6783.92    -100.00     -47.84 
 -49497.49   -6281.41    -100.00     -47.42 
 -49497.49   -5778.89    -100.00     -50.60 
 -49497.49   -5276.38    -100.00     -47.62 
 -49497.49   -4773.87    -100.00     -48.26 
 -49497.49   -4271.36    -100.00     -47.92 
 -49497.49   -3768.84    -100.00     -46.54 
 -49497.49   -3266.33    -100.00     -49.42 
 -49497.49   -2763.82    -100.00     -47.92 
 -49497.49   -2261.31    -100.00     -48.43 
 -49497.49   -1758.79    -100.00     -46.64 
 -49497.49   -1256.28    -100.00     -45.72 
 -49497.49    -753.77    -100.00     -50.00 
 -49497.49    -251.26    -100.00     -46.17 
 -49497.49     251.26    -100.00     -42.49 
 -49497.49     753.77    -100.00     -51.21 
 -49497.49    1256.28    -100.00     -49.61 
 -49497.49    1758.79    -100.00     -49.72 
 -49497.49    2261.31    -100.00     -48.21 
 -49497.49    2763.82    -100.00     -43.50 
 -49497.49    3266.33    -100.00     -47.46 
 -49497.49    3768.84    -100.00     -49.19 
 -49497.49    4271.36    -100.00     -45.92 
 -49497.49    4773.87    -100.00     -48.92 
 -49497.49    5276.38    -100.00     -44.65 
 -49497.49    5778.89    -100.00     -46.66 
 -49497.49    6281.41    -100.00     -43.97 
 -49497.49    6783.92    -100.00     -49.02 
 -49497.49    7286.43    -100.00     -39.88 
 -49497.49    7788.94    -100.00     -45.32 
 -49497.49    8291.46    -100.00     -45.73 
 -49497.49    8793.97    -100.00     -47.46 
 -49497.49    9296.48    -100.00     -49.11 
 -49497.49    9798.99    -100.00     -49.45 
 -49497.49   10301.51    -100.00     -47.63 
 -49497.49   10804.02    -100.00     -49.26 
 -49497.49   11306.53    -100.00     -46.58 
 -49497.49   11809.05    -100.00     -49.31 
 -49497.49   12311.56    -100.00     -45.72 
 -49497.49   12814.07    -100.00     -44.89 
 -49497.49   13316.58    -100.00     -48.99 
 -49497.49   13819.10    -100.00     -44.29 
 -49497.49   14321.61    -100.00     -47.81 
 -49497.49   14824.12    -100.00     -44.36 
 -49497.49   15326.63    -100.00     -46.13 
 -49497.49   15829.15    -100.00     -44.43 
 -49497.49   16331.66    -100.00     -49.66 
 -49497.49   16834.17    -100.00     -47.46 
 -49497.49   17336.68    -100.00     -43.60 
 -49497.49   17839.20    -100.00     -48.71 
 -49497.49   18341.71    -100.00     -52.21 
 -49497.49   18844.22    -100.00     -51.98 
 -49497.49   19346.73    -100.00     -53.37 
 -49497.49   19849.25    -100.00     -52.39 
 -49497.49   20351.76    -100.00     -48.18 
 -49497.49   20854.27    -100.00     -44.01 
 -49497.49   21356.78    -100.00     -48.26 
 -49497.49   21859.30    -100.00     -46.36 
 -49497.49   22361.81    -100.00     -47.43 
 -49497.49   22864.32    -100.00     -47.14 
 -49497.49   23366.83    -100.00     -47.57 
 -49497.49   23869.35    -100.00     -47.59 
 -49497.49   24371.86    -100.00     -46.02 
 -49497.49   24874.37    -100.00     -50.06 
 -49497.49   25376.88    -100.00     -44.66 
 -49497.49   25879.40    -100.00     -44.89 
 -49497.49   26381.91    -100.00     -47.64 
 -49497.49   26884.42    -100.00     -45.17 
 -49497.49   27386.93    -100.00     -48.90 
 -49497.49   27889.45    -100.00     -48.49 
 -49497.49   28391.96    -100.00     -46.78 
 -49497.49   28894.47    -100.00     -47.64 
 -49497.49   29396.98    -100.00     -48.28 
 -49497.49   29899.50    -100.00     -48.84 
 -49497.49   30402.01    -100.00     -48.56 
 -49497.49   30904.52    -100.00     -44.86 
 -49497.49   31407.04    -100.00     -51.99 
 -49497.49   31909.55    -100.00     -46.32 
 -49497.49   32412.06    -100.00     -47.78 
 -49497.49   32914.57    -100.00     -45.40 
 -49497.49   33417.09    -100.00     -45.93 
 -49497.49   33919.60    -100.00     -54.08 
 -49497.49   34422.11    -100.00     -45.77 
 -49497.49   34924.62    -100.00     -46.42 
 -49497.49   35427.14    -100.00     -47.17 
 -49497.49   35929.65    -100.00     -48.38 
 -49497.49   36432.16    -100.00     -45.12 
 -49497.49   36934.67    -100.00     -48.26 
 -49497.49   37437.19    -100.00     -42.71 
 -49497.49   37939.70    -100.00     -45.85 
 -49497.49   38442.21    -100.00     -41.97 
 -49497.49   38944.72    -100.00     -49.20 
 -49497.49   39447.24    -100.00     -51.60 
 -49497.49   39949.75    -100.00     -45.50 
 -49497.49   40452.26    -100.00     -45.17 
 -49497.49   40954.77    -100.00     -47.19 
 -49497.49   41457.29    -100.00     -51.09 
 -49497.49   41959.80    -100.00     -48.40 
 -49497.49   42462.31    -100.00     -45.77 
 -49497.49   42964.82    -100.00     -47.76 
 -49497.49   43467.34    -100.00     -47.59 
 -49497.49   43969.85    -100.00     -47.75 
 -49497.49   44472.36    -100.00     -49.63 
 -49497.49   44974.87    -100.00     -48.64 
 -49497.49   45477.39    -100.00     -50.85 
 -49497.49   45979.90    -100.00     -42.97 
 -49497.49   46482.41    -100.00     -48.51 
 -49497.49   46984.92    -100.00     -46.17 
 -49497.49   47487.44    -100.00     -49.88 
 -49497.49   47989.95    -100.00     -45.39 
 -49497.49   48492.46    -100.00     -51.99 
 -49497.49   48994.97    -100.00     -45.09 
 -49497.49   49497.49    -100.00     -47.46 
 -49497.49   50000.00    -100.00     -42.16 
 -48994.97  -50000.00    -100.00     -52.30 
 -48994.97  -49497.49    -100.00     -48.86 
 -48994.97  -48994.97    -100.00     -48.12 
 -48994.97  -48492.46    -100.00     -45.95 
 -48994.97  -47989.95    -100.00     -50.01 
 -48994.97  -47487.44    -100.00     -48.73 
 -48994.97  -46984.92    -100.00     -54.21 
 -48994.97  -46482.41    -100.00     -50.95 
 -48994.97  -45979.90    -100.00     -47.76 
 -48994.97  -45477.39    -100.00     -46.12 
 -48994.97  -44974.87    -100.00     -49.53 
 -48994.97  -44472.36    -100.00     -43.73 
 -48994.97  -43969.85    -100.00     -44.45 
 -48994.97  -43467.34    -100.00     -48.93 
 -48994.97  -42964.82    -100.00     -54.73 
 -48994.97  -42462.31    -100.00     -53.15 
 -48994.97  -41959.80    -100.00     -50.67 
 -48994.97  -41457.29    -100.00     -45.98 
 -48994.97  -40954.77    -100.00     -47.96 
 -48994.97  -40452.26    -100.00     -53.90 
 -48994.97  -39949.75    -100.00     -49.28 
 -48994.97  -39447.24    -100.00     -44.73 
 -48994.97  -38944.72    -100.00     -49.64 
 -48994.97  -38442.21    -100.00     -50.56 
 -48994.97  -37939.70    -100.00     -43.63 
 -48994.97  -37437.19    -100.00     -48.58 
 -48994.97  -36934.67    -100.00     -49.89 
 -48994.97  -36432.16    -100.00     -47.84 
 -48994.97  -35929.65    -100.00     -48.67 
 -48994.97  -35427.14    -100.00     -49.77 
 -48994.97  -34924.62    -100.00     -45.72 
 -48994.97  -34422.11    -100.00     -45.95 
 -48994.97  -33919.60    -100.00     -46.63 
 -48994.97  -33417.09    -100.00     -48.97 
 -48994.97  -32914.57    -100.00     -45.88 
 -48994.97  -32412.06    -100.00     -48.83 
 -48994.97  -31909.55    -100.00     -47.56 
 -48994.97  -31407.04    -100.00     -46.16 
 -48994.97  -30904.52    -100.00     -46.71 
 -48994.97  -30402.01    -100.00     -44.29 
 -48994.97  -29899.50    -100.00     -47.59 
 -48994.97  -29396.98    -100.00     -52.86 
 -48994.97  -28894.47    -100.00     -51.56 
 -48994.97  -28391.96    -100.00     -45.36 
 -48994.97  -27889.45    -100.00     -49.51 
 -48994.97  -27386.93    -100.00     -47.73 
 -48994.97  -26884.42    -100.00     -50.78 
 -48994.97  -26381.91    -100.00     -46.20 
 -48994.97  -25879.40    -100.00     -49.61 
 -48994.97  -25376.88    -100.00     -45.05 
 -48994.97  -24874.37    -100.00     -49.96 
 -48994.97  -24371.86    -100.00     -45.87 
 -48994.97  -23869.35    -100.00     -46.96 
 -48994.97  -23366.83    -100.00     -50.40 
 -48994.97  -22864.32    -100.00     -45.89 
 -48994.97  -22361.81    -100.00     -50.82 
 -48994.97  -21859.30    -100.00     -50.61 
 -48994.97  -21356.78    -100.00     -46.78 
 -48994.97  -20854.27    -100.00     -50.10 
 -48994.97  -20351.76    -100.00     -50.01 
 -48994.97  -19849.25    -100.00     -49.37 
 -48994.97  -19346.73    -100.00     -50.98 
 -48994.97  -18844.22    -100.00     -45.91 
 -48994.97  -18341.71    -100.00     -46.97 
 -48994.97  -17839.20    -100.00     -48.63 
 -48994.97  -17336.68    -100.00     -48.71 
 -48994.97  -16834.17    -100.00     -47.31 
 -48994.97  -16331.66    -100.00     -44.04 
 -48994.97  -15829.15    -100.00     -46.23 
 -48994.97  -15326.63    -100.00     -49.62 
 -48994.97  -14824.12    -100.00     -46.42 
 -48994.97  -14321.61    -100.00     -48.62 
 -48994.97  -13819.10    -100.00     -48.80 
 -48994.97  -13316.58    -100.00     -43.67 
 -48994.97  -12814.07    -100.00     -49.30 
 -48994.97  -12311.56    -100.00     -49.43 
 -48994.97  -11809.05    -100.00     -53.04 
 -48994.97  -11306.53    -100.00     -51.66 
 -48994.97  -10804.02    -100.00     -47.06 
 -48994.97  -10301.51    -100.00     -49.87 
 -48994.97   -9798.99    -100.00     -46.86 
 -48994.97   -9296.48    -100.00     -50.87 
 -48994.97   -8793.97    -100.00     -49.99 
 -48994.97   -8291.46    -100.00     -46.40 
 -48994.97   -7788.94    -100.00     -44.44 
 -48994.97   -7286.43    -100.00     -46.56 
 -48994.97   -6783.92    -100.00     -45.05 
 -48994.97   -6281.41    -100.00     -43.77 
 -48994.97   -5778.89    -100.00     -45.39 
 -48994.97   -5276.38    -100.00     -50.21 
 -48994.97   -4773.87    -100.00     -48.18 
 -48994.97   -4271.36    -100.00     -46.34 
 -48994.97   -3768.84    -100.00     -48.90 
 -48994.97   -3266.33    -100.00     -46.74 
 -48994.97   -2763.82    -100.00     -51.74 
 -48994.97   -2261.31    -100.00     -49.86 
 -48994.97   -1758.79    -100.00     -46.49 
 -48994.97   -1256.28    -100.00     -53.30 
 -48994.97    -753.77    -100.00     -50.49 
 -48994.97    -251.26    -100.00     -47.78 
 -48994.97     251.26    -100.00     -51.96 
 -48994.97     753.77    -100.00     -47.56 
 -48994.97    1256.28    -100.00     -49.66 
 -48994.97    1758.79    -100.00     -48.38 
 -48994.97    2261.31    -100.00     -48.28 
 -48994.97    2763.82    -100.00     -47.16 
 -48994.97    3266.33    -100.00     -49.00 
 -48994.97    3768.84    -100.00     -47.37 
 -48994.97    4271.36    -100.00     -49.06 
 -48994.97    4773.87    -100.00     -46.19 
 -48994.97    5276.38    -100.00     -43.36 
 -48994.97    5778.89    -100.00     -47.04 
 -48994.97    6281.41    -100.00     -47.10 
 -48994.97    6783.92    -100.00     -50.38 
 -48994.97    7286.43    -100.00     -45.78 
 -48994.97    7788.94    -100.00     -49.35 
 -48994.97    8291.46    -100.00     -49.46 
 -48994.97    8793.97    -100.00     -46.07 
 -48994.97    9296.48    -100.00     -46.99 
 -48994.97    9798.99    -100.00     -44.69 
 -48994.97   10301.51    -100.00     -43.85 
 -48994.97   10804.02    -100.00     -48.74 
 -48994.97   11306.53    -100.00     -47.08 
 -48994.97   11809.05    -100.00     -43.04 
 -48994.97   12311.56    -100.00     -44.99 
 -48994.97   12814.07    -100.00     -45.61 
 -48994.97   13316.58    -100.00     -44.13 
 -48994.97   13819.10    -100.00     -48.85 
 -48994.97   14321.61    -100.00     -45.77 
 -48994.97   14824.12    -100.00     -43.86 
 -48994.97   15326.63    -100.00     -43.33 
 -48994.97   15829.15    -100.00     -49.32 
 -48994.97   16331.66    -100.00     -47.94 
 -48994.97   16834.17    -100.00     -46.37 
 -48994.97   17336.68    -100.00     -48.02 
 -48994.97   17839.20    -100.00     -48.27 
 -48994.97   18341.71    -100.00     -45.61 
 -48994.97   18844.22    -100.00     -48.17 
 -48994.97   19346.73    -100.00     -51.71 
 -48994.97   19849.25    -100.00     -46.40 
 -48994.97   20351.76    -100.00     -48.34 
 -48994.97   20854.27    -100.00     -49.09 
 -48994.97   21356.78    -100.00     -51.15 
 -48994.97   21859.30    -100.00     -44.78 
 -48994.97   22361.81    -100.00     -52.78 
 -48994.97   22864.32    -100.00     -51.48 
 -48994.97   23366.83    -100.00     -47.96 
 -48994.97   23869.35    -100.00     -44.25 
 -48994.97   24371.86    -100.00     -44.05 
 -48994.97   24874.37    -100.00     -50.14 
 -48994.97   25376.88    -100.00     -47.72 
 -48994.97   25879.40    -100.00     -51.02 
 -48994.97   26381.91    -100.00     -44.79 
 -48994.97   26884.42    -100.00     -50.94 
 -48994.97   27386.93    -100.00     -47.64 
 -48994.97   27889.45    -100.00     -44.74 
 -48994.97   28391.96    -100.00     -47.85 
 -48994.97   28894.47    -100.00     -43.67 
 -48994.97   29396.98    -100.00     -49.45 
 -48994.97   29899.50    -100.00     -46.39 
 -48994.97   30402.01    -100.00     -45.20 
 -48994.97   30904.52    -100.00     -47.66 
 -48994.97   31407.04    -100.00     -43.89 
 -48994.97   31909.55    -100.00     -45.97 
 -48994.97   32412.06    -100.00     -51.37 
 -48994.97   32914.57    -100.00     -37.55 
 -48994.97   33417.09    -100.00     -45.73 
 -48994.97   33919.60    -100.00     -47.07 
 -48994.97   34422.11    -100.00     -50.80 
 -48994.97   34924.62    -100.00     -47.15 
 -48994.97   35427.14    -100.00     -48.49 
 -48994.97   35929.65    -100.00     -45.77 
 -48994.97   36432.16    -100.00     -46.45 
 -48994.97   36934.67    -100.00     -42.79 
 -48994.97   37437.19    -100.00     -47.02 
 -48994.97   37939.70    -100.00     -46.11 
 -48994.97   38442.21    -100.00     -46.47 
 -48994.97   38944.72    -100.00     -47.76 
 -48994.97   39447.24    -100.00     -47.85 
 -48994.97   39949.75    -100.00     -44.68 
 -48994.97   40452.26    -100.00     -45.48 
 -48994.97   40954.77    -100.00     -48.97 
 -48994.97   41457.29    -100.00     -50.17 
 -48994.97   41959.80    -100.00     -47.59 
 -48994.97   42462.31    -100.00     -44.56 
 -48994.97   42964.82    -100.00     -47.51 
 -48994.97   43467.34    -100.00     -43.13 
 -48994.97   43969.85    -100.00     -49.36 
 -48994.97   44472.36    -100.00     -47.11 
 -48994.97   44974.87    -100.00     -53.68 
 -48994.97   45477.39    -100.00     -48.94 
 -48994.97   45979.90    -100.00     -48.24 
 -48994.97   46482.41    -100.00     -46.22 
